Sno,Hospital Id,name,State Name,District Name,Hospital Contact,Specialities Selected,Hospital Type,Empanelment Type,Submitted Date,Status Updated Date,Application Status,OnBoarded For Convergence Scheme,Upgraded Specialities,Current Specialities,address,clean,is_nabh_accredited,latitude,longitude,google_rating,google_ratings_total,hospital_tier,hospital_id
283,HOSP9G06109,Maharshi Vashishtha Autonomous State Medical College Basti,UTTAR PRADESH,BASTI,8795720624,"M1,M1,M7,M2,M8,S1,S2,S3,S5,S6,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, M8, S1, S2, S3, S5, S6","Maharshi Vashishtha Autonomous State Medical College Basti, BASTI, UTTAR PRADESH",maharshivashishthaautonomousstatemedicalcollegebasti,False,26.846012232281755,82.54322387953827,4.0,261,B,283
284,HOSP9G06110,RAM SAGAR MISHRA100 BED COMBINED HOSPITAL SADHAMAU BKT LUCKNOW,UTTAR PRADESH,LUCKNOW,9415260415,"M1,M1,M7,M1,S7,M2,S1,S10,S11,S12,S13,S15,S2,S3,S4,S5,S7,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, S7, M2, S1, S10, S11, S12, S13, S15, S2, S3, S4, S5","RAM SAGAR MISHRA100 BED COMBINED HOSPITAL SADHAMAU BKT LUCKNOW, LUCKNOW, UTTAR PRADESH",ramsagarmishra100bedcombinedsadhamaubktlucknow,False,26.822314686907987,80.94737984678609,4.3,219,B,284
285,HOSP9G06112,District hospital Rampur ,UTTAR PRADESH,RAMPUR,7906402751,"M1,M1,M7,M2,S1,S16,S2,S3,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, S1, S16, S2, S3, S5","District hospital Rampur , RAMPUR, UTTAR PRADESH",districtrampur,False,28.799747241980203,79.01770884820719,3.7,253,C,285
286,HOSP9G06118,DISTRICT HOSPITAL MALE JHANSI,UTTAR PRADESH,JHANSI,9454455324,"S1,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,"BM,ER,ID,MG,MP,SE,SL,","S1, S5, BM, ER, ID, MG, MP, SE, SL","DISTRICT HOSPITAL MALE JHANSI, JHANSI, UTTAR PRADESH",districtmalejhansi,False,25.4572181867871,78.58061384632744,4.2,229,B,286
287,HOSP9G06124,CHC SAKRAWA,UTTAR PRADESH,KANNAUJ,9027332539,"M5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,M5,"CHC SAKRAWA, KANNAUJ, UTTAR PRADESH",chcsakrawa,False,27.01052322176918,79.69996076627088,3.9,329,B,287
288,HOSP9G06125,GOVT T B HOSPITAL TELIARGANJ ALLAHABAD,UTTAR PRADESH,ALLAHABAD,8005192719,"M1,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,M1,"GOVT T B HOSPITAL TELIARGANJ ALLAHABAD, ALLAHABAD, UTTAR PRADESH",govttbteliarganjallahabad,False,25.452354982270474,81.8362621400182,4.3,324,B,288
289,HOSP9G06126,CHC BISALPUR,UTTAR PRADESH,PILIBHIT,7453930694,"M2,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M2, S4","CHC BISALPUR, PILIBHIT, UTTAR PRADESH",chcbisalpur,False,28.513846103011794,80.0928533052004,3.8,408,C,289
290,HOSP9G06128,district combined hospital sambhal,UTTAR PRADESH,Sambhal,6307732160,"S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,S4,"district combined hospital sambhal, Sambhal, UTTAR PRADESH",districtcombinedsambhal,False,26.46929452795888,80.33726722883226,3.9,214,B,290
291,HOSP9G06129,chc patherdewa,UTTAR PRADESH,DEORIA,9741820826,"M2,S1,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M2, S1","chc patherdewa, DEORIA, UTTAR PRADESH",chcpatherdewa,False,26.43876261434022,83.75381940197349,4.2,463,B,291
292,HOSP9G06131,CHC Gauribazar,UTTAR PRADESH,DEORIA,9621651899,"M2,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,M2,"CHC Gauribazar, DEORIA, UTTAR PRADESH",chcgauribazar,False,26.423830761685043,83.74424768731862,3.6,87,C,292
293,HOSP9G06132,CHC Palia Kheri,UTTAR PRADESH,KHERI,9457046500,"M1,M7,S3,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, S3, S4","CHC Palia Kheri, KHERI, UTTAR PRADESH",chcpaliakheri,False,28.428808924571218,80.57147504767056,3.5,96,C,293
294,HOSP9G06133,GOVT FEMAL HOSPITAL KHURJA,UTTAR PRADESH,BULANDSHAHR,7830766939,"S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,S4,"GOVT FEMAL HOSPITAL KHURJA, BULANDSHAHR, UTTAR PRADESH",govtfemalkhurja,False,28.400418032512178,77.9872084161904,4.3,416,B,294
295,HOSP9G06135,CHC PURANPUR,UTTAR PRADESH,PILIBHIT,9368671049,"M1,M7,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7","CHC PURANPUR, PILIBHIT, UTTAR PRADESH",chcpuranpur,False,28.517126969097756,80.16099207746537,3.7,200,C,295
296,HOSP9G06136,CHC KOPAGANJ,UTTAR PRADESH,MAU,8175807788,"M1,M1,M7,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, S4","CHC KOPAGANJ, MAU, UTTAR PRADESH",chckopaganj,False,25.9995239604793,83.57384032803603,4.0,442,B,296
297,HOSP9G06137,District Combined Hospital,UTTAR PRADESH,MAHARAJGANJ,8005192766,"M1,M1,M7,M2,M3,S1,S10,S11,S16,S2,S3,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, M3, S1, S10, S11, S16, S2, S3, S4, S5","District Combined Hospital, MAHARAJGANJ, UTTAR PRADESH",districtcombined,False,27.125299428689946,83.53251566460267,4.1,431,B,297
298,HOSP9G06141,CHC DALMAU,UTTAR PRADESH,Raebareli,8005193695,"S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,S5,"CHC DALMAU, Raebareli, UTTAR PRADESH",chcdalmau,False,26.07292086563298,81.01893717619886,4.0,446,B,298
299,HOSP9G06142,CHC BINDAKI,UTTAR PRADESH,FATEHPUR,8756995077,,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,-NA-,"CHC BINDAKI, FATEHPUR, UTTAR PRADESH",chcbindaki,False,25.84385543147592,80.8994928287551,3.8,227,C,299
300,HOSP9G06149,CHC Salempur,UTTAR PRADESH,DEORIA,9099002926,"S1,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,"MG,SO,","S1, MG, SO","CHC Salempur, DEORIA, UTTAR PRADESH",chcsalempur,False,26.303174633698017,83.90933134360074,3.7,168,C,300
301,HOSP9G06150,DISTRICT WOMAN HOSPITAL,UTTAR PRADESH,FATEHPUR,8005192720,"S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,S4,"DISTRICT WOMAN HOSPITAL, FATEHPUR, UTTAR PRADESH",districtwoman,False,25.815691099407516,80.93235338923095,4.3,76,B,301
302,HOSP9G06155,Memorial District Hospital ,UTTAR PRADESH,BALRAMPUR,9648981001,"M1,M7,M2,S16,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, S16, S5","Memorial District Hospital , BALRAMPUR, UTTAR PRADESH",memorialdistrict,False,27.44844455532482,82.38379158622011,4.0,423,B,302
303,HOSP9G06156,CHC BADLAPUR,UTTAR PRADESH,JAUNPUR,9415181262,,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,-NA-,"CHC BADLAPUR, JAUNPUR, UTTAR PRADESH",chcbadlapur,False,25.872658574432982,82.4386441690556,3.9,444,B,303
304,HOSP9G06159,CHC BILARIYAGANJ AZAMGARH,UTTAR PRADESH,AZAMGARH,7021543610,"M1,M7,S1,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, S1","CHC BILARIYAGANJ AZAMGARH, AZAMGARH, UTTAR PRADESH",chcbilariyaganjazamgarh,False,26.192159145592367,83.21496430066526,4.1,282,B,304
305,HOSP9G06160,DISTRICT WOMEN HOSPITAL,UTTAR PRADESH,SHAHJAHANPUR,8188913596,"M3,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M3, S4","DISTRICT WOMEN HOSPITAL, SHAHJAHANPUR, UTTAR PRADESH",districtwomen,False,27.840865601127103,79.88582686213803,3.5,80,C,305
306,HOSP9G06162,DISTRICT HOSPITAL DEORIA,UTTAR PRADESH,DEORIA,8787202073,"M1,M1,M7,M2,S1,S16,S2,S3,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, S1, S16, S2, S3, S5","DISTRICT HOSPITAL DEORIA, DEORIA, UTTAR PRADESH",districtdeoria,False,26.499375439703034,83.80127426321359,4.1,464,B,306
307,HOSP9G06163,CHC Pipraich,UTTAR PRADESH,GORAKHPUR,7905530933,"M1,M7,S1,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, S1","CHC Pipraich, GORAKHPUR, UTTAR PRADESH",chcpipraich,False,26.655054739957837,83.36979414162022,3.9,194,B,307
308,HOSP9G06166,CHC Atraulia,UTTAR PRADESH,AZAMGARH,6386555536,"S3,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,S3,"CHC Atraulia, AZAMGARH, UTTAR PRADESH",chcatraulia,False,26.31463607428861,82.93470789531601,4.0,354,B,308
309,HOSP9G06169,CHC Bhathat,UTTAR PRADESH,GORAKHPUR,8004044006,"M1,M7,S1,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, S1","CHC Bhathat, GORAKHPUR, UTTAR PRADESH",chcbhathat,False,26.89269133246461,83.49612863358853,3.5,330,C,309
310,HOSP9G06172,CHC KERAKAT,UTTAR PRADESH,JAUNPUR,9415231089,"M1,M7,S3,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, S3, S4","CHC KERAKAT, JAUNPUR, UTTAR PRADESH",chckerakat,False,25.64132049242301,82.92780659505851,4.2,135,B,310
311,HOSP9G06173,DISTRICT FEMALE HOSPITAL,UTTAR PRADESH,BUDAUN,8445090617,"M3,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M3, S4","DISTRICT FEMALE HOSPITAL, BUDAUN, UTTAR PRADESH",districtfemale,False,28.054001312263072,79.11547696495288,3.8,268,C,311
312,HOSP9G06174,CHC DOBHI JAUNPUR,UTTAR PRADESH,JAUNPUR,9936326298,"M1,M7,S1,S16,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, S1, S16","CHC DOBHI JAUNPUR, JAUNPUR, UTTAR PRADESH",chcdobhijaunpur,False,25.67494409142391,82.33229131447028,3.7,247,C,312
313,HOSP9G06176,CHC Kasia,UTTAR PRADESH,KUSHI NAGAR,7800077007,"M1,M7,M2,S12,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, S12, S4","CHC Kasia, KUSHI NAGAR, UTTAR PRADESH",chckasia,False,26.43028213447666,80.3122849612974,3.8,191,C,313
314,HOSP9G06190,C H C PHOOLPUR,UTTAR PRADESH,AZAMGARH,7021543610,"M2,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M2, S4","C H C PHOOLPUR, AZAMGARH, UTTAR PRADESH",chcphoolpur,False,26.015639582909365,83.01607690358597,3.8,167,C,314
315,HOSP9G06235,P.H.C. BHOJIPURA,UTTAR PRADESH,BAREILLY,7533881990,"M1,M7,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7","P.H.C. BHOJIPURA, BAREILLY, UTTAR PRADESH",phcbhojipura,False,28.46341937044214,79.38678898903703,4.3,378,B,315
316,HOSP9G06318,CHC LALGANJ ,UTTAR PRADESH,AZAMGARH,7021543610,"S3,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"S3, S4","CHC LALGANJ , AZAMGARH, UTTAR PRADESH",chclalganj,False,25.786782772441583,83.00783403667037,4.0,102,B,316
317,HOSP9G06356,Rajkiya Medical College Jalaun,UTTAR PRADESH,JALAUN,8707548387,"M1,M7,M2,S1,S16,S2,S3,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, S1, S16, S2, S3, S4, S5","Rajkiya Medical College Jalaun, JALAUN, UTTAR PRADESH",rajkiyamedicalcollegejalaun,False,26.10659887454302,79.40073613045422,3.7,469,C,317
318,HOSP9G06358,COMMUNITY HEALTH CENTER MAWANA,UTTAR PRADESH,MEERUT,9759671006,"M2,S16,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M2, S16","COMMUNITY HEALTH CENTER MAWANA, MEERUT, UTTAR PRADESH",communityhealthmawana,False,29.01562840411874,77.76530590756606,4.0,407,B,318
319,HOSP9G06362,DISTRICT WOMEN HOSPITAL RAMPUR,UTTAR PRADESH,RAMPUR,9927172344,"S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,S4,"DISTRICT WOMEN HOSPITAL RAMPUR, RAMPUR, UTTAR PRADESH",districtwomenrampur,False,28.807928083786837,79.00828473351564,3.9,272,B,319
320,HOSP9G06371,CMUNITY HELTH CENTER NAGPUR JALALPUR,UTTAR PRADESH,AMBEDKAR NAGAR,7309987078,"M1,M7,S1,S16,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, S1, S16","CMUNITY HELTH CENTER NAGPUR JALALPUR, AMBEDKAR NAGAR, UTTAR PRADESH",cmunityhelthnagpurjalalpur,False,26.421561562181104,82.62648204331809,3.9,406,B,320
321,HOSP9G06373,CHC MUBARAKPUR,UTTAR PRADESH,AZAMGARH,7021543610,"M1,M7,M2,S16,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, S16","CHC MUBARAKPUR, AZAMGARH, UTTAR PRADESH",chcmubarakpur,False,26.09282602684341,83.29232064056227,4.1,234,B,321
322,HOSP9G06389,GOVT MEDICAL COLLEGE BANDA,UTTAR PRADESH,BANDA,8795777556,"M1,M7,S1,S16,S2,S3,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, S1, S16, S2, S3, S4, S5","GOVT MEDICAL COLLEGE BANDA, BANDA, UTTAR PRADESH",govtmedicalcollegebanda,False,25.424965196735112,80.55613931956067,3.8,184,C,322
323,HOSP9G06425,DISTRICT JOINT HOSPITAL SHIKOHABAD,UTTAR PRADESH,FIROZABAD,9410617696,"M1,M7,M2,S1,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, S1, S4","DISTRICT JOINT HOSPITAL SHIKOHABAD, FIROZABAD, UTTAR PRADESH",districtjointshikohabad,False,27.20068873009212,78.45408059493202,3.6,418,C,323
324,HOSP9G06443,DISTRIC FEMALE HOSPITAL ,UTTAR PRADESH,MAU,8005192730,"M2,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M2, S4","DISTRIC FEMALE HOSPITAL , MAU, UTTAR PRADESH",districfemale,False,26.019144010709947,83.50646227866557,3.7,437,C,324
325,HOSP9G06446,INSTITUTE OF MENTAL HEALTH AND HOSPITAL AGRA,UTTAR PRADESH,AGRA,9837145756,"M8,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,M8,"INSTITUTE OF MENTAL HEALTH AND HOSPITAL AGRA, AGRA, UTTAR PRADESH",instituteofmentalhealthandagra,False,27.171427749485254,77.99511745316093,3.7,53,C,325
326,HOSP9G06447,Community health centre risia,UTTAR PRADESH,BAHRAICH,9918292179,"M1,M1,M7,M2,M3,S3,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, M3, S3, S4","Community health centre risia, BAHRAICH, UTTAR PRADESH",communityhealthrisia,False,27.747475676224713,81.49184903118609,4.0,366,B,326
327,HOSP9G06452,chc dhanapur,UTTAR PRADESH,CHANDAULI,9161617849,,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,-NA-,"chc dhanapur, CHANDAULI, UTTAR PRADESH",chcdhanapur,False,25.119235825539068,83.25298114069307,4.2,499,B,327
328,HOSP9G06463,CHC RUDRAPUR,UTTAR PRADESH,DEORIA,9616316808,"M1,M7,M2,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2","CHC RUDRAPUR, DEORIA, UTTAR PRADESH",chcrudrapur,False,26.455676428175032,83.60622246113462,3.6,190,C,328
329,HOSP9G06470,CHC KAPTANGANJ,UTTAR PRADESH,KUSHI NAGAR,9616974404,,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,-NA-,"CHC KAPTANGANJ, KUSHI NAGAR, UTTAR PRADESH",chckaptanganj,False,26.430302979127664,80.33486209964857,3.6,256,C,329
330,HOSP9G06474,CHC FAZILNAGAR,UTTAR PRADESH,KUSHI NAGAR,9451520052,"M1,M7,M2,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, S4","CHC FAZILNAGAR, KUSHI NAGAR, UTTAR PRADESH",chcfazilnagar,False,26.440524341402675,80.33351460839869,4.2,151,B,330
331,HOSP9G06485,SN Children Hospital Allahabad,UTTAR PRADESH,ALLAHABAD,9450353721,"M2,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,M2,"SN Children Hospital Allahabad, ALLAHABAD, UTTAR PRADESH",snchildrenallahabad,False,25.424920911186156,81.8456130935256,4.2,165,B,331
332,HOSP9G06488,CHC DEWA,UTTAR PRADESH,BARABANKI,8858473096,"M1,M7,M2,S1,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, S1, S4","CHC DEWA, BARABANKI, UTTAR PRADESH",chcdewa,False,27.034503032484352,81.19098111239519,4.3,79,B,332
333,HOSP9G06498,Govt. Medical College & Super Facility Hospital,UTTAR PRADESH,AZAMGARH,9415833872,"M1,M1,M7,M2,S1,S16,S2,S3,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, S1, S16, S2, S3, S4, S5","Govt. Medical College & Super Facility Hospital, AZAMGARH, UTTAR PRADESH",govtmedicalcollegesuperfacility,False,26.015296434242966,83.04800113213891,3.6,357,C,333
334,HOSP9G06522,C.H.C. Kaiserganj,UTTAR PRADESH,BAHRAICH,9005606654,"M1,M1,M7,S1,S16,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, S1, S16, S4, S5","C.H.C. Kaiserganj, BAHRAICH, UTTAR PRADESH",chckaiserganj,False,27.726723542002944,81.470473942575,4.1,495,B,334
335,HOSP9G06525,M.P.C.H.C. RASULABAD,UTTAR PRADESH,KANPUR DEHAT,8090595657,"M1,S16,S3,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, S16, S3, S4, S5","M.P.C.H.C. RASULABAD, KANPUR DEHAT, UTTAR PRADESH",mpchcrasulabad,False,26.4639745267616,79.86378632535052,4.1,226,B,335
336,HOSP9G06536,CHC KHAIR,UTTAR PRADESH,ALIGARH,8006920767,"S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,S4,"CHC KHAIR, ALIGARH, UTTAR PRADESH",chckhair,False,27.93994831443493,77.88256681923441,3.7,494,C,336
337,HOSP9G06539,District female hospital kanpur dehat ,UTTAR PRADESH,KANPUR DEHAT,9910386019,"S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,S4,"District female hospital kanpur dehat , KANPUR DEHAT, UTTAR PRADESH",districtfemalekanpurdehat,False,26.450378174483994,79.85035988348746,4.0,121,B,337
338,HOSP9G06574,CHC Maudaha,UTTAR PRADESH,HAMIRPUR,9838028809,"S16,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,S16,"CHC Maudaha, HAMIRPUR, UTTAR PRADESH",chcmaudaha,False,25.668865685652637,80.08616896493173,3.7,75,C,338
339,HOSP9G06576,chc machrehta,UTTAR PRADESH,SITAPUR,9839370170,"M1,M7,S1,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, S1, S4, S5","chc machrehta, SITAPUR, UTTAR PRADESH",chcmachrehta,False,27.495684012455733,80.82702391299465,4.1,350,B,339
340,HOSP9G06588,CHC SIDHAULI,UTTAR PRADESH,SITAPUR,7398566991,"M1,M1,M7,M2,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, S4","CHC SIDHAULI, SITAPUR, UTTAR PRADESH",chcsidhauli,False,27.301246198359202,80.82644973236515,3.9,316,B,340
341,HOSP9G06591,CHC Miyanganj ,UTTAR PRADESH,UNNAO,9616999593,"M2,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,M2,"CHC Miyanganj , UNNAO, UTTAR PRADESH",chcmiyanganj,False,26.57750448105679,80.62802867790576,3.6,286,C,341
342,HOSP9G06649,phc desahi deoria,UTTAR PRADESH,DEORIA,9839059652,"M2,S1,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M2, S1, S4","phc desahi deoria, DEORIA, UTTAR PRADESH",phcdesahideoria,False,26.422489243605433,83.74894796401081,4.0,146,B,342
343,HOSP9G06674,PHC KAKRAHI,UTTAR PRADESH,SONBHADRA,7388844434,"M1,M7,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7","PHC KAKRAHI, SONBHADRA, UTTAR PRADESH",phckakrahi,False,24.430334614456516,83.08131490136198,4.3,110,B,343
344,HOSP9G06685,chc hargaon ,UTTAR PRADESH,SITAPUR,8115824456,"M1,M7,S1,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, S1, S4, S5","chc hargaon , SITAPUR, UTTAR PRADESH",chchargaon,False,27.772696802212415,80.73544886471224,3.7,56,C,344
345,HOSP9G06731,CHC AMETHI,UTTAR PRADESH,Amethi,9454050283,"M1,M7,S1,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, S1, S4, S5","CHC AMETHI, Amethi, UTTAR PRADESH",chcamethi,False,26.169950144053963,81.7930090222942,3.7,290,C,345
346,HOSP9G06734,chc visheshwarganj,UTTAR PRADESH,BAHRAICH,9467990039,"S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,S4,"chc visheshwarganj, BAHRAICH, UTTAR PRADESH",chcvisheshwarganj,False,27.72697845529451,81.49508241338432,3.8,373,C,346
347,HOSP9G06736,District Hospital Male Kanpur Dehat,UTTAR PRADESH,KANPUR DEHAT,9559945080,"M1,M1,M7,M2,S1,S16,S2,S3,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, S1, S16, S2, S3","District Hospital Male Kanpur Dehat, KANPUR DEHAT, UTTAR PRADESH",districtmalekanpurdehat,False,26.448068460907667,79.8630517453501,3.6,68,C,347
348,HOSP9G06740,chc jalaun,UTTAR PRADESH,JALAUN,7355475548,"M2,S2,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M2, S2","chc jalaun, JALAUN, UTTAR PRADESH",chcjalaun,False,25.84869969194192,79.40392052847683,3.9,483,B,348
349,HOSP9G06750,CHC MOTIPUR,UTTAR PRADESH,BAHRAICH,8707280636,"M2,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,M2,"CHC MOTIPUR, BAHRAICH, UTTAR PRADESH",chcmotipur,False,27.750052792858213,81.46311137982252,4.0,234,B,349
350,HOSP9G06769,CHC Tambaur,UTTAR PRADESH,SITAPUR,6392562178,"M1,M7,S1,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, S1, S4, S5","CHC Tambaur, SITAPUR, UTTAR PRADESH",chctambaur,False,27.513773820885298,80.81786144071135,4.2,473,B,350
351,HOSP9G06770,CHC SIRSIYA,UTTAR PRADESH,Shrawasti,8175882503,"M1,M7,S16,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, S16, S4","CHC SIRSIYA, Shrawasti, UTTAR PRADESH",chcsirsiya,False,26.451089773876955,80.34639199792292,3.8,279,C,351
352,HOSP9G06787,CHC ALIYA SITAPUR,UTTAR PRADESH,SITAPUR,9451280363,"M1,M7,S1,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, S1, S4, S5","CHC ALIYA SITAPUR, SITAPUR, UTTAR PRADESH",chcaliyasitapur,False,27.507131215560168,80.84069896987202,4.1,254,B,352
353,HOSP9G06805,Community health center,UTTAR PRADESH,ALIGARH,9759513151,"M1,M1,M7,M2,M8,S1,S16,S2,S3,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, M8, S1, S16, S2, S3, S4, S5","Community health center, ALIGARH, UTTAR PRADESH",communityhealth,False,27.703641653485107,78.36121584071927,3.9,427,B,353
354,HOSP9G06813,COMMUNITY HEALTH CENTER CHACHERI MOR CHUNAR,UTTAR PRADESH,MIRZAPUR,9415286462,"M1,M7,S1,S3,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, S1, S3, S4","COMMUNITY HEALTH CENTER CHACHERI MOR CHUNAR, MIRZAPUR, UTTAR PRADESH",communityhealthchacherimorchunar,False,24.9416446347519,82.63573484729616,3.7,248,C,354
355,HOSP9G06819,CHC MOHAMMADABAD,UTTAR PRADESH,MAU,9415835026,"M1,M7,M2,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, S4","CHC MOHAMMADABAD, MAU, UTTAR PRADESH",chcmohammadabad,False,26.032510812336092,83.51759543813498,3.6,65,C,355
356,HOSP9G06826,CHC NAWABGABJ,UTTAR PRADESH,UNNAO,7905384523,"M1,M7,M2,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2","CHC NAWABGABJ, UNNAO, UTTAR PRADESH",chcnawabgabj,False,26.557576495507437,80.60695544317122,4.2,202,B,356
357,HOSP9G06829,chc malhipur ,UTTAR PRADESH,Shrawasti,8924906875,"M1,M7,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,"SO,","M1, M7, SO","chc malhipur , Shrawasti, UTTAR PRADESH",chcmalhipur,False,26.432800534655687,80.33638476396506,3.5,110,C,357
358,HOSP9G06833,MDS DISTRICT HOSPITAL MATHURA,UTTAR PRADESH,MATHURA,9454455191,"M1,M7,M8,S1,S10,S11,S16,S2,S3,S5,S6,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M8, S1, S10, S11, S16, S2, S3, S5, S6","MDS DISTRICT HOSPITAL MATHURA, MATHURA, UTTAR PRADESH",mdsdistrictmathura,False,27.495659001576687,77.66616992816274,3.7,227,C,358
