Sno	Hospital Id	Hospital Name	State	District	Hospital Contact	Specialities Selected	Hospital Type	Empanelment Type	Submitted Date	Status Updated Date	Application Status	OnBoarded For Convergence Scheme	Upgraded Specialities	Current Specialities
114	HOSP9G04839	Combined District Hospital	UTTAR PRADESH	KAUSHAMBI	9415636195	"M1,M1,M7,M2,S1,S12,S16,S4,S5,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, M2, S1, S12, S16, S4, S5"
115	HOSP9G04898	DISTRICT WOMEN HOSPITAL	UTTAR PRADESH	JHANSI	8299616990	"M2,S4,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M2, S4"
116	HOSP9G04946	CHC Charthawal	UTTAR PRADESH	MUZAFFARNAGAR	9012283376	"M1,M7,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7"
117	HOSP9G04954	CHC BIRDHA	UTTAR PRADESH	LALITPUR	6394628734	"S1,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	S1
118	HOSP9G04958	CHC JANSATH	UTTAR PRADESH	MUZAFFARNAGAR	7900867978	"M1,M7,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7"
119	HOSP9G04961	CHC TALBEHAT	UTTAR PRADESH	LALITPUR	9616684845	"S4,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	S4
120	HOSP9G04968	CHC ITAUNJA	UTTAR PRADESH	LUCKNOW	9452243857	"M1,M7,M2,S1,S16,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, M2, S1, S16"
121	HOSP9G04974	DISTRICT HOSPITAL	UTTAR PRADESH	JALAUN	7007577208	"M1,M7,M2,S1,S2,S5,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, M2, S1, S2, S5"
122	HOSP9G04976	CHC LALGANJ	UTTAR PRADESH	Raebareli	9919391001	"S1,S4,S5,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"S1, S4, S5"
123	HOSP9G04979	community health centre chinhat lucknow	UTTAR PRADESH	LUCKNOW	9453146331	"M1,M7,M2,S1,S16,S4,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, M2, S1, S16, S4"
124	HOSP9G04987	District Woman Hospital Muzaffarnagar	UTTAR PRADESH	MUZAFFARNAGAR	9634092040	"M2,M3,S4,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M2, M3, S4"
125	HOSP9G04996	District Female Hospital kheri 	UTTAR PRADESH	KHERI	7839005158	"M2,S1,S4,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M2, S1, S4"
126	HOSP9G05002	CHC MAHRONI	UTTAR PRADESH	LALITPUR	7458068834	"M2,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	M2
127	HOSP9G05003	chcbar	UTTAR PRADESH	LALITPUR	8953206874	"S1,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	S1
128	HOSP9G05036	District Female Hospital Lalitpur	UTTAR PRADESH	LALITPUR	6392677851	"M3,S4,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M3, S4"
129	HOSP9G05042	CHC MALIHABAD	UTTAR PRADESH	LUCKNOW	7237093935	"M1,M7,M2,S1,S16,S4,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, M2, S1, S16, S4"
130	HOSP9G05054	district women hospital	UTTAR PRADESH	Raebareli	8005192795	"S4,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	S4
131	HOSP9G05055	District Male Hospital Sultanpur	UTTAR PRADESH	SULTANPUR	9454455424	"M1,M1,M7,M2,M8,S1,S16,S2,S3,S5,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, M2, M8, S1, S16, S2, S3, S5"
132	HOSP9G05059	District Women Hospital	UTTAR PRADESH	GHAZIABAD	8005192808	"S4,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	S4
133	HOSP9G05063	DR B R AMBEDKAR COMBINED HOSPITAL MALE ETAWAH	UTTAR PRADESH	ETAWAH	9454893425	"M1,M1,M7,S1,S16,S2,S3,S5,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, S1, S16, S2, S3, S5"
134	HOSP9G05070	CHC KAIRANA	UTTAR PRADESH	SHAMLI	8979919790	"M1,M7,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7"
135	HOSP9G05073	PHc Meghakheri	UTTAR PRADESH	MUZAFFARNAGAR	9125450572	"M1,M7,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7"
136	HOSP9G05075	PHC MORNA	UTTAR PRADESH	MUZAFFARNAGAR	7451035593	"S1,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	S1
137	HOSP9G05082	CHC KANDHLA	UTTAR PRADESH	SHAMLI	7078005094	NA	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	-NA-
138	HOSP9G05188	CHC Binauli	UTTAR PRADESH	Bagpat	9058210496	"S4,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	S4
139	HOSP9G05202	CHC BHANGEL	UTTAR PRADESH	GAUTAM BUDDHA NAGAR	9999840456	"S1,S4,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"S1, S4"
140	HOSP9G05209	 CHC GANGOH	UTTAR PRADESH	SAHARANPUR	7009786053	"S1,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	S1
141	HOSP9G05229	Community Health Center Baghpat	UTTAR PRADESH	Bagpat	9999778149	"S1,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	S1
142	HOSP9G05244	 CHC DEOBAND	UTTAR PRADESH	SAHARANPUR	9927252641	NA	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	-NA-
143	HOSP9G05246	CHC FATEHPUR	UTTAR PRADESH	SAHARANPUR	9410295002	"S4,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	S4
144	HOSP9G05249	SBD DISTRICT MALE  HOSPITAL 	UTTAR PRADESH	SAHARANPUR	9161086153	"M1,M1,M7,M2,S1,S16,S2,S3,S5,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, M2, S1, S16, S2, S3, S5"
145	HOSP9G05250	District Women Hospital Saharanpur	UTTAR PRADESH	SAHARANPUR	9897784401	"S4,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	S4
146	HOSP9G05255	SMMH MEDICAL COLLEGE SAHARANPUR	UTTAR PRADESH	SAHARANPUR	9997438255	"M1,M1,M7,M2,M8,S1,S2,S3,S4,S5,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, M2, M8, S1, S2, S3, S4, S5"
147	HOSP9G05306	NETAJI SUBHASH CHANDRA BOSE DISTRICT HOSPITAL 	UTTAR PRADESH	GORAKHPUR	8917094096	"M1,M1,M7,M2,M8,S1,S12,S16,S2,S3,S5,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, M2, M8, S1, S12, S16, S2, S3, S5"
148	HOSP9G05308	DISTRICT COMBINED HOSPITAL BAGHPAT	UTTAR PRADESH	Bagpat	8171136029	"M1,M7,M2,S1,S16,S2,S3,S4,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, M2, S1, S16, S2, S3, S4"
149	HOSP9G05318	KMC DISTRICT WOOMEN HOSPITAL BULANDSHAHR	UTTAR PRADESH	BULANDSHAHR	8005192801	"S4,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	S4
150	HOSP9G05323	Community Health Centre Baraut	UTTAR PRADESH	Bagpat	9458412113	"S1,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	S1
151	HOSP9G05324	BABU BANARSI DAS GOVT HOSPITAL	UTTAR PRADESH	BULANDSHAHR	9454455186	"M2,S16,S2,S3,S5,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M2, S16, S2, S3, S5"
152	HOSP9G05326	amer shahid umanath singh district male hospital	UTTAR PRADESH	JAUNPUR	7703004655	"M1,M7,M2,M6,S1,S10,S11,S16,S2,S3,S5,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, M2, M6, S1, S10, S11, S16, S2, S3, S5"
153	HOSP9G05329	District Women Hospital	UTTAR PRADESH	GORAKHPUR	9891073563	"M2,S4,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M2, S4"
154	HOSP9G05330	CHC SARAI AKIL	UTTAR PRADESH	KAUSHAMBI	8795553713	"S1,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	S1
155	HOSP9G05335	Shri Shiv Prasad Gupt division distric hospital kabir chaura	UTTAR PRADESH	VARANASI	9935112317	"M1,M1,M7,M2,S1,S3,S5,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, M2, S1, S3, S5"
156	HOSP9G05336	pandit deen dayal upadhyay rajkiy chikitsalaya varanasi	UTTAR PRADESH	VARANASI	9151998001	"M1,M7,M2,S1,S2,S3,S5,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, M2, S1, S2, S3, S5"
157	HOSP9G05337	COMBINE DISTRICT HOSPITAL BALRAMPUR	UTTAR PRADESH	BALRAMPUR	9161677377	"M1,M7,M2,S1,S15,S3,S5,S7,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, M2, S1, S15, S3, S5, S7"
158	HOSP9G05341	District Women Hospital 	UTTAR PRADESH	JALAUN	7318077402	"M2,S4,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M2, S4"
159	HOSP9G05351	CHC Dhampur	UTTAR PRADESH	BIJNOR	9997719015	"M2,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	M2
160	HOSP9G05352	COMBINED DISTRICT HOSPITAL 	UTTAR PRADESH	Shrawasti	9453709835	"M1,M7,S2,S3,S4,S5,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, S2, S3, S4, S5"
161	HOSP9G05354	CHC THAKURDWARA	UTTAR PRADESH	MORADABAD	9411959605	"S4,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	S4
162	HOSP9G05365	Autonomous State Medical College Society & Associeted Hospital Ayodhya	UTTAR PRADESH	FAIZABAD	9140751218	"M1,M7,M2,S1,S3,S4,S5,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, M2, S1, S3, S4, S5"
163	HOSP9G05374	TEJ BHADUR SAPRU HOSPITAL ALLAHABAD	UTTAR PRADESH	ALLAHABAD	9454455135	"S1,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	S1
164	HOSP9G05376	SRI RAM HOSPITAL	UTTAR PRADESH	FAIZABAD	7607190676	"M1,M1,M7,M2,S1,S3,S5,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, M2, S1, S3, S5"
165	HOSP9G05381	Swami Kalyan Dev District Hospital Muzaffarnagar	UTTAR PRADESH	MUZAFFARNAGAR	9454455282	"M1,M7,M2,M8,S1,S12,S14,S16,S2,S3,S5,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, M2, M8, S1, S12, S14, S16, S2, S3, S5"
166	HOSP9G05383	MAHARANA PRATAP DISTRICT COMBINED HOSPITAL	UTTAR PRADESH	BAREILLY	9219276293	"M1,M1,M7,M2,S1,S3,S5,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, M2, S1, S3, S5"
167	HOSP9G05388	DISTRICT WOMEN HOSPITAL 	UTTAR PRADESH	VARANASI	8808053031	"M2,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	M2
168	HOSP9G05393	CHC CAMPIERGANJ	UTTAR PRADESH	GORAKHPUR	8858724008	"M1,M7,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7"
169	HOSP9G05398	SSMJ Hospital Khurja	UTTAR PRADESH	BULANDSHAHR	9761746169	"S1,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	S1
170	HOSP9G05401	DIST. WOMEN HOSPITAL	UTTAR PRADESH	JAUNPUR	8005192831	"S4,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	S4
171	HOSP9G05402	District Women Hospital Allahabad	UTTAR PRADESH	ALLAHABAD	8795813471	"M1,M7,M2,M3,S4,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, M2, M3, S4"
172	HOSP9G05404	MOTI LAL NEHRU DIVISIONAL HOSPITAL ALLAHABAD	UTTAR PRADESH	ALLAHABAD	9839615121	"S5,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	S5
173	HOSP9G05405	AUTONOMOUS STATE MEDICAL COLLEGE SOCIETY MIRZAPUR	UTTAR PRADESH	MIRZAPUR	8090968787	"S1,S16,S2,S3,S5,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"S1, S16, S2, S3, S5"
174	HOSP9G05407	CHC GHATAMPUR	UTTAR PRADESH	KANPUR NAGAR	6393469102	"M1,M7,M8,S1,S16,S3,S4,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, M8, S1, S16, S3, S4"
175	HOSP9G05413	DAURALA CHC	UTTAR PRADESH	MEERUT	7839805184	"M1,M7,S4,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, S4"
176	HOSP9G05417	DISTRICT WOMEN HOSPITAL	UTTAR PRADESH	BAREILLY	8218480601	"S4,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	S4
177	HOSP9G05423	CHC Chaka 	UTTAR PRADESH	ALLAHABAD	9415074558	"M1,M7,M2,S1,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, M2, S1"
178	HOSP9G05429	community health centre hapur	UTTAR PRADESH	HAPUR	9056363042	"M1,M7,M2,M3,S1,S3,S4,S5,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, M2, M3, S1, S3, S4, S5"
179	HOSP9G05452	DISTRICT WOMEN HOSPITAL	UTTAR PRADESH	BALLIA	6264817461	NA	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	-NA-
180	HOSP9G05458	Maharshi Vishwamitra Autonomous State Medical College Ghazipur	UTTAR PRADESH	GHAZIPUR	9682034622	"S2,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	S2
181	HOSP9G05459	District Female Hospital	UTTAR PRADESH	MORADABAD	9458424708	"S4,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	S4
182	HOSP9G05471	DISTRICT WOMEN HOSPITAL 	UTTAR PRADESH	GHAZIPUR	8825129913	"S4,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	S4
183	HOSP9G05476	CHC Baheri	UTTAR PRADESH	BAREILLY	7007931186	"S1,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	S1
184	HOSP9G05484	DISTRICT WOMEN HOSPITAL MIRZAPUR	UTTAR PRADESH	MIRZAPUR	9451204429	"M2,S4,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M2, S4"
185	HOSP9G05496	CHC BHITARGAON KANPUR NAGAR	UTTAR PRADESH	KANPUR NAGAR	7607405312	"S14,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	S14
186	HOSP9G05544	chc garhmukteshwar	UTTAR PRADESH	HAPUR	9528309904	"M1,M1,M7,M2,S1,S16,S2,S3,S4,S5,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, M2, S1, S16, S2, S3, S4, S5"
187	HOSP9G05545	CHC JOYA	UTTAR PRADESH	AMROHA	7017802553	"M1,M7,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7"
188	HOSP9G05549	DWH Sultanpur	UTTAR PRADESH	SULTANPUR	7355159877	"M2,S4,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M2, S4"
189	HOSP9G05550	chc bidhnoo	UTTAR PRADESH	KANPUR NAGAR	9453229491	"S1,S10,S11,S16,S4,S5,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"S1, S10, S11, S16, S4, S5"
190	HOSP9G05554	CHC GAJRAULA	UTTAR PRADESH	AMROHA	7017802553	"M1,M7,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7"
191	HOSP9G05555	COMMUNITTY HEALTH CENTRE AMROHA	UTTAR PRADESH	AMROHA	7017802553	"M1,M7,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7"
192	HOSP9G05560	MAHARAJA SUHEL DEV AUTONOMOUS STATE MEDICAL COLLEGE AND MAHRISHI BALARK HOSPITALS BAHRAICH	UTTAR PRADESH	BAHRAICH	9454455268	"M1,M7,M2,S1,S12,S16,S2,S3,S4,S5,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, M2, S1, S12, S16, S2, S3, S4, S5"
193	HOSP9G05562	distt. female hospital bijnor	UTTAR PRADESH	BIJNOR	9412216571	"S4,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	S4
194	HOSP9G05572	chc tundla	UTTAR PRADESH	FIROZABAD	9634896992	"S16,S4,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"S16, S4"
195	HOSP9G05573	COMMUNITY HEALTH CENTRE DHANAURA	UTTAR PRADESH	AMROHA	7017802553	"M1,M7,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7"
196	HOSP9G05574	Autonomous State Medical College Firozabad	UTTAR PRADESH	FIROZABAD	8095145320	"M1,M1,M7,M2,M8,S1,S12,S16,S2,S3,S5,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, M2, M8, S1, S12, S16, S2, S3, S5"
197	HOSP9G05577	SVBP HOSPITAL MEDICAL COLLEGE	UTTAR PRADESH	MEERUT	9410675384	"M1,M1,M7,M2,M8,S1,S2,S3,S4,S5,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, M2, M8, S1, S2, S3, S4, S5"
198	HOSP9G05581	BABU ISHWAR SHARAN DISTRICT HOSPITAL ASSOCIATED AUTONOMOUS STATE MEDICAL COLLEGE GONDA	UTTAR PRADESH	GONDA	8005192753	"M1,M7,M2,S1,S16,S3,S5,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, M2, S1, S16, S3, S5"
199	HOSP9G05586	Post Graduate Institute of Child Health	UTTAR PRADESH	GAUTAM BUDDHA NAGAR	9911400003	"M2,M3,M4,S10,S11,S13,S14,S16,S2,S3,S5,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M2, M3, M4, S10, S11, S13, S14, S16, S2, S3, S5"
200	HOSP9G05587	DISTRICT WOMEN HOSPITAL GONDA	UTTAR PRADESH	GONDA	8005192752	"M2,S4,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M2, S4"
201	HOSP9G05600	CHC SARDHANA	UTTAR PRADESH	MEERUT	7500030882	"M2,S2,S4,S5,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M2, S2, S4, S5"
202	HOSP9G05601	DISTRICT COMBINED HOSPITAL CHITRAKOOT	UTTAR PRADESH	CHITRAKOOT	8005192745	"M1,M1,M7,M2,S1,S4,S5,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, M2, S1, S4, S5"
203	HOSP9G05602	Gov.Combined hospital sikandrabad bulandshahr	UTTAR PRADESH	BULANDSHAHR	9910548493	"S4,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	S4
204	HOSP9G05610	DISTRICT FEMALE HOSPITAL MAINPURI	UTTAR PRADESH	MAINPURI	9557782564	"M1,M7,M2,S4,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, M2, S4"
205	HOSP9G05615	DISTRICT COMBIEND HOSPITAL KASGANJ	UTTAR PRADESH	Kasganj	9760514998	"M2,S5,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M2, S5"
206	HOSP9G05616	ASMC FIROZABAD	UTTAR PRADESH	FIROZABAD	9756930941	"M2,S4,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M2, S4"
207	HOSP9G05618	COMMUNITY HEALTH CENTRE AFZALGARH	UTTAR PRADESH	BIJNOR	9012636870	"S1,S5,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"S1, S5"
208	HOSP9G05621	CHC SAKALDIHA	UTTAR PRADESH	CHANDAULI	8922990614	"M1,M1,M7,M2,S1,S16,S3,S4,S5,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, M2, S1, S16, S3, S4, S5"
209	HOSP9G05635	CHC DHAULANA	UTTAR PRADESH	HAPUR	9837245770	"M2,S1,S16,S3,S4,S5,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M2, S1, S16, S3, S4, S5"
210	HOSP9G05636	SNMC	UTTAR PRADESH	AGRA	8859492792	"M1,M1,M7,M2,M6,M8,S1,S12,S2,S3,S4,S5,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, M2, M6, M8, S1, S12, S2, S3, S4, S5"
211	HOSP9G05637	DISTRICT COMBINED HOSPITAL KUSHINAGAR	UTTAR PRADESH	KUSHI NAGAR	8005192768	"M1,M1,M7,M2,S1,S16,S2,S3,S4,S5,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, M2, S1, S16, S2, S3, S4, S5"
212	HOSP9G05639	MADHAV PRASAD TRIPATHI CHIKITSA MAHAVIDYALAYA Siddharthnagar	UTTAR PRADESH	Siddharthnagar	8005192740	"M1,M2,S1,S2,S3,S4,S5,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M2, S1, S2, S3, S4, S5"
213	HOSP9G05644	Pandit Deen Dayal Upadhyay District Male Hospital Bijnor	UTTAR PRADESH	BIJNOR	8630231545	NA	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	-NA-
214	HOSP9G05646	community health centre barhalganj	UTTAR PRADESH	GORAKHPUR	7007299654	"M1,M7,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7"
215	HOSP9G05647	CHC Persendi	UTTAR PRADESH	SITAPUR	8934006308	"M1,M7,S1,S4,S5,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, S1, S4, S5"
216	HOSP9G05648	CHC Mishikh	UTTAR PRADESH	SITAPUR	9453521202	"M1,M7,S1,S4,S5,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, S1, S4, S5"
217	HOSP9G05649	CHC Pisawan	UTTAR PRADESH	SITAPUR	8808374418	"M1,M1,M7,S1,S4,S5,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, S1, S4, S5"
218	HOSP9G05653	chc kasmanda	UTTAR PRADESH	SITAPUR	9984201000	"M1,M7,S1,S4,S5,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, S1, S4, S5"
219	HOSP9G05656	MMAHATMA JYOTIBA PHULE COMBIND DISTRICT HOSPITAL	UTTAR PRADESH	AMBEDKAR NAGAR	6389606286	"M1,M7,M2,S1,S16,S2,S3,S4,S5,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, M2, S1, S16, S2, S3, S4, S5"
220	HOSP9G05659	CHC SAHJANWA	UTTAR PRADESH	GORAKHPUR	9956250700	"M1,M7,S4,S5,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, S4, S5"
221	HOSP9G05670	DISTRICT HOSPITAL MALE AYODHYA	UTTAR PRADESH	FAIZABAD	9454455356	"M1,M1,M7,M2,M8,S1,S10,S11,S12,S2,S3,S5,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, M2, M8, S1, S10, S11, S12, S2, S3, S5"
222	HOSP9G05674	malkhan singh district hospital aligarh	UTTAR PRADESH	ALIGARH	9454455291	"S1,S2,S3,S5,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"S1, S2, S3, S5"
223	HOSP9G05675	DISTRICT WOMEN HOSPITAL	UTTAR PRADESH	MATHURA	8005192708	"M2,M3,S4,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M2, M3, S4"
224	HOSP9G05678	P.L.Sharma district Hospital Meerut	UTTAR PRADESH	MEERUT	9897496004	"M1,M7,M2,M8,S12,S16,S2,S3,S5,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, M2, M8, S12, S16, S2, S3, S5"
225	HOSP9G05685	District Combined Hospital Vrindavan  	UTTAR PRADESH	MATHURA	8077681538	"M2,S1,S16,S2,S3,S4,S5,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M2, S1, S16, S2, S3, S4, S5"
226	HOSP9G05686	PT.DEEN DAYAL UPHADHYAY JOINT HOSPITAL ALIGARH	UTTAR PRADESH	ALIGARH	9045552111	"M1,M7,M2,S1,S16,S2,S3,S4,S5,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, M2, S1, S16, S2, S3, S4, S5"
227	HOSP9G05687	DISTRICT  HOSPITAL BASTI MALE	UTTAR PRADESH	BASTI	8005192739	"M1,M7,M2,S1,S2,S3,S5,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"M1, M7, M2, S1, S2, S3, S5"
228	HOSP9G05693	CHC Kaurihar Allahabad	UTTAR PRADESH	ALLAHABAD	8795278516	"S1,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	S1
